edad,genero,estrato,semestre,trabaja,horas_estudio_semanal,apoyo_financiero,distancia_km,participacion_extracurricular,promedio_anterior,asistencia_pct,materias_reprobadas,creditos_matriculados,desercion,grupo_estrato
17.0,Femenino,4,3,0,10.7,1,0.3,0,3.08,80.4,2,14,0,Medio (3-4)
18.0,Femenino,5,3,0,15.1,0,4.0,0,3.18,95.6,0,18,1,Alto (5-6)
20.0,Masculino,1,5,0,17.0,1,4.5,0,3.61,100.0,0,20,1,Bajo (1-2)
21.0,Masculino,5,2,1,15.0,0,8.9,0,2.41,73.2,1,20,1,Alto (5-6)
24.0,Masculino,1,9,0,16.5,0,6.6,0,3.34,73.5,0,14,1,Bajo (1-2)
22.0,Masculino,3,7,0,19.2,1,19.1,0,3.5,69.9,1,14,0,Medio (3-4)
21.0,Masculino,4,2,1,11.2,0,23.3,0,3.14,100.0,2,16,0,Medio (3-4)
20.0,Femenino,1,2,1,0.0,1,7.8,0,1.92,76.3,0,14,0,Bajo (1-2)
23.0,Femenino,1,1,1,22.2,1,16.8,0,3.82,86.2,1,19,0,Bajo (1-2)
19.0,Masculino,1,10,1,10.6,0,25.2,0,3.61,82.0,1,17,1,Bajo (1-2)
20.0,Femenino,3,5,1,6.9,0,8.2,1,3.12,100.0,3,16,0,Medio (3-4)
18.0,Femenino,4,7,1,5.5,0,4.3,0,2.73,72.5,1,20,0,Medio (3-4)
24.0,Femenino,2,2,1,9.1,1,14.4,0,4.35,63.9,0,14,0,Bajo (1-2)
21.0,Femenino,2,3,0,10.6,0,17.1,0,2.62,96.6,2,20,0,Bajo (1-2)
19.0,Femenino,3,6,0,9.6,1,19.5,0,3.42,87.0,0,17,0,Medio (3-4)
20.0,Femenino,2,3,1,7.9,1,0.9,0,3.08,79.6,3,21,1,Bajo (1-2)
22.0,Masculino,4,7,0,17.2,0,6.1,0,4.38,93.4,1,17,1,Medio (3-4)
20.0,Masculino,5,10,0,26.2,1,5.1,0,3.97,83.1,0,19,0,Alto (5-6)
19.0,Femenino,4,4,1,13.3,0,12.9,1,3.5,94.7,3,13,0,Medio (3-4)
19.0,Masculino,5,7,0,20.7,0,6.1,1,3.79,84.5,0,14,0,Alto (5-6)
21.0,Femenino,3,10,1,5.6,0,25.7,0,2.32,84.0,4,17,1,Medio (3-4)
20.0,Masculino,4,9,0,14.6,1,19.6,0,2.82,83.3,2,14,0,Medio (3-4)
20.0,Masculino,2,1,0,16.6,0,0.1,1,3.21,78.7,0,12,0,Bajo (1-2)
18.0,Femenino,1,2,1,7.2,1,9.6,0,3.4,72.9,0,16,1,Bajo (1-2)
21.0,Masculino,4,10,0,11.4,0,5.3,1,3.23,78.1,0,14,0,Medio (3-4)
20.0,Masculino,1,10,1,15.3,1,2.9,1,3.18,81.7,2,18,1,Bajo (1-2)
20.0,Masculino,5,4,0,20.5,1,13.0,0,4.21,73.4,0,17,0,Alto (5-6)
21.0,Masculino,4,6,1,12.1,1,4.5,0,2.15,79.4,3,17,0,Medio (3-4)
22.0,Masculino,6,6,0,6.8,0,4.9,0,2.26,82.0,0,20,1,Alto (5-6)
22.0,Femenino,2,7,0,12.2,0,5.3,1,1.9,84.1,1,12,0,Bajo (1-2)
22.0,Masculino,3,8,0,5.4,0,12.9,0,3.44,80.2,3,19,0,Medio (3-4)
20.0,Masculino,4,4,1,12.0,0,5.7,0,3.09,69.3,0,16,0,Medio (3-4)
19.0,Masculino,2,9,0,15.5,1,0.5,0,3.78,75.2,0,18,0,Bajo (1-2)
18.0,Femenino,3,1,0,12.4,0,13.3,1,3.1,65.3,0,20,0,Medio (3-4)
19.0,Masculino,4,1,0,15.5,0,9.1,1,3.81,80.8,0,15,0,Medio (3-4)
21.0,Femenino,6,10,0,16.5,1,1.3,0,3.28,68.1,0,14,0,Alto (5-6)
19.0,Masculino,4,2,0,15.5,0,3.3,0,3.5,79.0,1,19,0,Medio (3-4)
21.0,Femenino,1,10,1,1.8,1,6.1,0,2.81,67.9,2,18,1,Bajo (1-2)
18.0,Masculino,3,3,0,12.5,0,13.6,1,3.33,61.5,2,13,0,Medio (3-4)
17.0,Masculino,3,4,1,13.2,0,2.4,1,4.03,100.0,1,14,1,Medio (3-4)
22.0,Femenino,2,1,0,23.5,1,25.7,0,2.84,75.7,2,20,1,Bajo (1-2)
19.0,Femenino,3,10,1,9.9,0,2.3,1,3.01,93.5,2,17,1,Medio (3-4)
19.0,Femenino,2,4,0,17.3,1,1.9,0,3.48,72.7,2,21,0,Bajo (1-2)
18.0,Masculino,1,2,0,19.3,0,24.2,0,3.49,95.0,0,19,0,Bajo (1-2)
21.0,Masculino,3,5,0,12.8,0,20.5,1,2.98,70.5,0,14,0,Medio (3-4)
24.0,Femenino,2,2,0,20.9,0,2.5,0,3.27,79.8,2,14,0,Bajo (1-2)
20.0,Femenino,3,8,0,21.2,0,8.1,1,4.32,71.1,4,21,0,Medio (3-4)
20.0,Femenino,2,1,1,16.0,1,13.3,0,3.29,100.0,1,19,1,Bajo (1-2)
23.0,Femenino,4,5,0,16.8,0,0.2,0,4.57,75.5,0,17,0,Medio (3-4)
17.0,Masculino,2,4,1,25.4,0,5.8,0,4.01,83.3,0,18,0,Bajo (1-2)
25.0,Masculino,5,1,1,3.6,1,12.0,0,2.62,79.5,2,16,1,Alto (5-6)
26.0,Femenino,1,1,1,19.1,0,29.6,0,3.73,74.7,1,15,1,Bajo (1-2)
17.0,Masculino,3,6,0,18.6,1,9.7,1,3.49,87.2,2,20,0,Medio (3-4)
20.0,Femenino,2,4,0,22.0,0,1.5,0,4.26,91.6,0,20,0,Bajo (1-2)
19.0,Masculino,2,2,1,6.0,1,0.1,0,2.29,81.7,1,21,1,Bajo (1-2)
20.0,Femenino,3,2,1,15.2,0,1.3,0,2.38,76.6,1,19,1,Medio (3-4)
20.0,Masculino,4,9,0,22.6,0,13.7,0,3.8,83.2,1,20,0,Medio (3-4)
22.0,Masculino,5,8,0,7.5,0,7.6,0,3.35,97.2,1,17,0,Alto (5-6)
20.0,Femenino,2,7,1,10.1,0,6.4,0,3.2,70.8,6,15,1,Bajo (1-2)
18.0,Masculino,2,9,0,1.2,0,16.3,0,2.99,59.5,3,12,1,Bajo (1-2)
20.0,Masculino,4,1,0,12.9,0,6.7,0,3.44,67.0,0,15,0,Medio (3-4)
22.0,Femenino,3,7,0,9.1,1,0.8,0,2.27,67.8,2,16,0,Medio (3-4)
18.0,Femenino,2,8,0,12.7,0,6.1,0,3.31,69.2,1,12,0,Bajo (1-2)
17.0,Masculino,4,3,1,28.8,1,21.2,0,4.56,66.5,0,15,0,Medio (3-4)
25.0,Femenino,3,6,1,18.4,0,1.0,1,3.52,78.8,6,21,1,Medio (3-4)
19.0,Femenino,4,8,0,5.4,0,60.0,0,2.19,80.5,1,14,1,Medio (3-4)
20.0,Femenino,3,7,0,17.3,0,16.7,1,3.21,84.4,0,15,1,Medio (3-4)
20.0,Masculino,3,3,1,13.9,0,1.7,0,3.5,67.7,0,18,0,Medio (3-4)
22.0,Femenino,2,7,1,7.1,1,1.3,1,3.82,88.9,0,20,0,Bajo (1-2)
24.0,Femenino,4,8,0,15.1,0,15.1,1,2.3,87.3,0,21,0,Medio (3-4)
22.0,Masculino,2,1,0,15.7,1,36.3,0,3.49,93.8,0,20,0,Bajo (1-2)
17.0,Masculino,4,6,0,5.9,0,0.1,0,2.4,86.5,1,13,0,Medio (3-4)
17.0,Masculino,4,6,1,6.6,0,8.3,0,3.15,71.5,1,13,0,Medio (3-4)
20.0,Femenino,4,4,1,12.6,0,5.8,1,3.46,92.1,0,19,0,Medio (3-4)
20.0,Masculino,1,1,1,12.7,1,3.1,0,3.05,77.7,5,20,1,Bajo (1-2)
17.0,Masculino,2,1,1,3.5,0,2.3,0,3.07,83.0,0,18,0,Bajo (1-2)
22.0,Femenino,3,8,0,9.2,1,1.1,0,3.59,85.2,0,21,0,Medio (3-4)
18.0,Masculino,3,9,1,13.8,0,3.8,0,3.14,73.8,3,18,0,Medio (3-4)
24.0,Femenino,5,5,0,19.3,0,16.7,1,2.8,83.0,4,15,1,Alto (5-6)
25.0,Femenino,3,10,0,13.5,1,0.9,0,3.92,76.7,0,20,1,Medio (3-4)
20.0,Femenino,5,10,0,23.7,0,22.4,0,4.08,69.5,0,19,1,Alto (5-6)
21.0,Masculino,2,7,0,9.8,1,9.4,0,3.32,56.6,0,15,0,Bajo (1-2)
18.0,Femenino,3,6,0,15.2,0,0.6,0,2.94,71.1,2,17,1,Medio (3-4)
22.0,Femenino,1,10,0,11.9,1,12.0,1,3.63,84.0,1,17,1,Bajo (1-2)
19.0,Femenino,4,7,1,16.3,0,3.5,1,4.35,89.9,0,12,0,Medio (3-4)
18.0,Femenino,2,10,1,5.5,1,4.3,0,2.79,83.0,0,14,1,Bajo (1-2)
20.0,Femenino,2,10,0,25.6,0,8.4,0,3.8,75.2,1,14,0,Bajo (1-2)
19.0,Masculino,4,2,0,3.9,1,7.6,0,2.24,71.2,1,14,1,Medio (3-4)
20.0,Femenino,3,7,0,24.3,0,31.2,0,3.33,76.2,2,17,1,Medio (3-4)
23.0,Femenino,1,8,1,10.7,1,12.6,0,2.54,65.2,2,17,1,Bajo (1-2)
19.0,Masculino,1,9,1,14.5,1,6.0,1,3.32,57.8,2,20,1,Bajo (1-2)
24.0,Femenino,3,4,1,20.2,1,4.6,0,3.34,59.5,1,12,1,Medio (3-4)
18.0,Masculino,2,9,1,15.9,0,3.3,0,3.5,88.7,0,20,0,Bajo (1-2)
24.0,Femenino,2,5,0,9.6,0,0.2,0,2.59,96.6,0,14,0,Bajo (1-2)
18.0,Femenino,3,4,1,17.5,1,15.7,0,3.3,82.5,2,15,0,Medio (3-4)
20.0,Femenino,2,2,1,22.8,0,3.5,0,3.15,74.4,2,13,1,Bajo (1-2)
19.0,Femenino,3,4,0,8.7,1,10.2,0,3.08,64.1,0,12,0,Medio (3-4)
20.0,Femenino,3,10,1,23.9,0,5.9,0,2.86,73.4,1,13,0,Medio (3-4)
22.0,Masculino,2,8,0,16.3,0,12.5,0,3.41,84.1,0,14,0,Bajo (1-2)
24.0,Femenino,2,8,0,11.4,0,4.1,0,2.97,86.3,0,15,0,Bajo (1-2)
23.0,Masculino,2,9,1,3.2,1,18.0,1,2.84,85.9,1,15,1,Bajo (1-2)
20.0,Masculino,1,3,0,12.7,0,5.4,0,2.34,90.1,4,13,0,Bajo (1-2)
21.0,Femenino,2,7,0,2.3,0,0.6,0,3.03,97.4,1,15,0,Bajo (1-2)
19.0,Femenino,5,4,0,11.5,1,3.2,1,2.97,77.9,2,13,1,Alto (5-6)
18.0,Femenino,4,9,1,6.7,0,6.4,0,3.01,100.0,3,18,0,Medio (3-4)
18.0,Femenino,3,5,0,7.6,1,18.4,0,2.0,57.8,2,18,1,Medio (3-4)
20.0,Femenino,3,9,1,17.6,0,5.2,1,2.77,71.2,1,12,1,Medio (3-4)
21.0,Masculino,3,8,1,8.6,0,0.4,0,2.79,77.0,1,18,1,Medio (3-4)
17.0,Masculino,4,8,0,10.2,0,5.8,1,3.75,87.5,0,21,0,Medio (3-4)
20.0,Femenino,2,10,1,5.9,0,7.0,0,3.13,73.2,1,21,0,Bajo (1-2)
24.0,Masculino,2,8,1,13.3,1,5.9,1,3.26,74.0,1,12,0,Bajo (1-2)
23.0,Masculino,2,4,1,10.1,0,47.7,0,2.59,97.0,2,21,1,Bajo (1-2)
19.0,Femenino,1,6,1,5.5,0,4.4,0,2.29,69.6,0,16,1,Bajo (1-2)
17.0,Masculino,2,5,0,14.8,0,12.8,1,3.4,71.8,1,20,0,Bajo (1-2)
22.0,Masculino,5,1,0,13.7,0,11.1,0,3.57,94.9,1,14,0,Alto (5-6)
17.0,Masculino,5,6,0,7.2,1,3.5,0,3.03,86.5,5,18,0,Alto (5-6)
23.0,Masculino,1,5,0,12.3,0,0.5,0,4.01,88.9,0,20,0,Bajo (1-2)
20.0,Femenino,3,4,1,13.1,0,10.1,0,2.85,77.0,1,14,0,Medio (3-4)
25.0,Femenino,3,2,1,14.3,0,11.8,0,3.33,61.2,2,19,1,Medio (3-4)
17.0,Masculino,3,6,0,12.6,1,9.4,0,2.32,78.8,2,13,0,Medio (3-4)
23.0,Femenino,3,6,0,18.1,0,7.3,0,3.52,62.9,2,19,1,Medio (3-4)
20.0,Femenino,1,2,0,8.1,0,16.5,1,3.7,84.4,0,21,1,Bajo (1-2)
20.0,Masculino,4,7,0,8.3,1,4.5,1,2.45,88.5,1,14,1,Medio (3-4)
17.0,Femenino,6,2,1,8.3,0,2.4,1,3.39,89.8,2,21,0,Alto (5-6)
22.0,Femenino,4,2,0,23.0,1,5.4,0,4.35,77.1,1,18,0,Medio (3-4)
22.0,Masculino,4,5,0,15.0,0,20.5,0,2.93,85.5,1,17,0,Medio (3-4)
24.0,Femenino,3,4,1,10.2,1,8.5,0,3.29,66.0,1,15,1,Medio (3-4)
23.0,Femenino,2,10,0,23.3,0,1.7,0,4.44,87.7,1,17,0,Bajo (1-2)
19.0,Masculino,2,1,0,12.3,0,1.8,0,3.27,84.7,2,21,0,Bajo (1-2)
18.0,Femenino,3,4,1,21.1,0,7.1,1,3.94,71.0,0,12,0,Medio (3-4)
17.0,Femenino,1,8,0,10.9,0,4.9,0,2.2,83.3,5,20,0,Bajo (1-2)
24.0,Femenino,4,3,1,4.5,0,1.1,0,3.1,85.9,0,13,0,Medio (3-4)
19.0,Masculino,3,10,1,9.9,0,9.8,0,3.3,75.8,1,20,1,Medio (3-4)
24.0,Femenino,3,8,1,5.0,0,17.1,0,2.16,66.8,1,17,1,Medio (3-4)
22.0,Femenino,2,10,0,9.2,1,2.7,0,2.53,79.8,1,20,0,Bajo (1-2)
21.0,Femenino,6,10,0,29.6,0,7.1,0,4.23,83.5,0,13,0,Alto (5-6)
20.0,Femenino,2,2,1,9.9,1,0.4,1,2.89,70.7,1,12,1,Bajo (1-2)
22.0,Masculino,2,5,0,16.8,1,2.6,0,3.91,67.9,0,16,0,Bajo (1-2)
20.0,Femenino,2,8,1,4.2,0,49.5,0,2.95,80.2,0,19,0,Bajo (1-2)
20.0,Masculino,4,1,1,6.0,1,12.4,1,2.9,87.2,2,19,1,Medio (3-4)
22.0,Femenino,6,5,0,20.2,1,1.1,1,3.42,100.0,1,19,0,Alto (5-6)
20.0,Femenino,2,7,0,3.9,1,13.8,1,2.92,88.7,1,20,1,Bajo (1-2)
19.0,Masculino,5,8,1,6.2,0,10.0,0,3.28,62.9,3,19,0,Alto (5-6)
22.0,Femenino,2,5,0,12.5,0,6.4,0,3.43,98.4,1,20,0,Bajo (1-2)
20.0,Femenino,3,9,0,22.1,1,5.8,0,3.38,88.5,2,13,0,Medio (3-4)
22.0,Masculino,1,7,0,11.8,1,4.6,1,3.75,61.9,3,14,0,Bajo (1-2)
20.0,Femenino,3,1,0,16.5,0,0.8,1,3.67,71.7,1,12,0,Medio (3-4)
18.0,Masculino,4,3,0,14.2,0,15.7,0,3.43,73.1,2,16,0,Medio (3-4)
24.0,Masculino,3,10,1,16.0,1,8.9,0,3.36,83.4,1,14,0,Medio (3-4)
24.0,Femenino,2,1,1,0.0,1,2.8,0,2.85,51.2,2,18,0,Bajo (1-2)
22.0,Femenino,4,2,0,18.4,1,0.3,0,2.51,76.8,0,17,0,Medio (3-4)
20.0,Femenino,6,4,1,9.7,1,0.4,0,3.16,82.8,1,17,1,Alto (5-6)
20.0,Femenino,3,10,1,17.1,0,0.5,0,4.19,46.7,1,18,1,Medio (3-4)
24.0,Femenino,3,8,0,9.1,0,4.7,0,3.12,85.5,3,21,0,Medio (3-4)
20.0,Masculino,4,2,0,14.1,0,12.5,0,3.28,86.7,1,13,1,Medio (3-4)
19.0,Femenino,2,4,1,9.5,0,3.0,0,2.73,66.5,0,14,1,Bajo (1-2)
25.0,Masculino,5,10,0,8.0,0,11.1,0,3.21,66.5,2,16,0,Alto (5-6)
20.0,Femenino,2,3,1,4.7,1,0.0,0,2.71,66.4,1,12,0,Bajo (1-2)
24.0,Femenino,4,6,0,10.5,0,3.6,0,3.73,51.3,0,20,0,Medio (3-4)
17.0,Femenino,1,5,1,11.9,0,25.1,0,2.7,71.7,3,15,1,Bajo (1-2)
22.0,Masculino,2,8,1,5.6,0,6.2,0,2.63,77.2,1,13,0,Bajo (1-2)
25.0,Femenino,3,8,0,12.0,0,5.1,1,2.84,69.8,2,17,1,Medio (3-4)
21.0,Femenino,3,9,1,0.0,0,19.2,0,3.52,84.7,2,13,1,Medio (3-4)
20.0,Masculino,5,2,0,11.8,0,2.4,0,3.04,79.0,0,15,0,Alto (5-6)
18.0,Masculino,6,5,1,15.0,0,0.7,0,3.0,77.6,1,18,1,Alto (5-6)
23.0,Femenino,1,7,1,10.3,0,8.9,0,2.02,71.0,3,15,1,Bajo (1-2)
19.0,Masculino,2,5,1,8.0,1,11.5,0,2.5,82.4,3,20,1,Bajo (1-2)
20.0,Femenino,3,7,1,8.3,1,7.2,1,3.24,91.9,2,14,0,Medio (3-4)
18.0,Femenino,3,7,0,9.0,1,2.7,0,3.27,73.9,0,13,0,Medio (3-4)
24.0,Femenino,3,4,0,23.7,0,7.8,0,3.34,85.6,2,16,0,Medio (3-4)
23.0,Femenino,5,2,1,22.4,0,8.4,1,3.31,86.7,2,13,0,Alto (5-6)
20.0,Femenino,4,10,1,9.3,0,4.9,0,3.95,79.2,1,18,0,Medio (3-4)
18.0,Masculino,1,9,1,24.1,1,0.8,0,5.0,91.8,0,17,0,Bajo (1-2)
24.0,Femenino,3,9,0,9.9,0,18.6,0,3.62,70.7,1,13,0,Medio (3-4)
20.0,Masculino,3,3,1,7.6,0,23.8,0,3.72,70.8,0,15,0,Medio (3-4)
18.0,Masculino,3,4,0,9.7,1,21.5,1,3.92,74.2,2,20,0,Medio (3-4)
17.0,Masculino,2,4,1,8.0,1,7.8,1,4.07,86.3,1,20,0,Bajo (1-2)
19.0,Masculino,3,1,0,27.9,0,2.0,0,3.7,75.3,2,18,0,Medio (3-4)
17.0,Masculino,3,2,0,12.3,1,6.9,0,2.71,71.0,5,21,1,Medio (3-4)
19.0,Masculino,2,4,1,4.5,0,2.4,0,3.72,91.6,0,13,0,Bajo (1-2)
22.0,Femenino,4,10,0,8.6,0,10.0,0,2.51,96.1,4,19,1,Medio (3-4)
20.0,Femenino,2,3,1,14.8,0,2.6,0,2.75,71.7,3,12,1,Bajo (1-2)
21.0,Femenino,3,6,0,20.0,1,13.2,1,3.0,68.3,0,17,0,Medio (3-4)
19.0,Masculino,3,6,0,11.1,0,2.8,0,3.03,96.6,1,12,0,Medio (3-4)
21.0,Femenino,5,4,0,2.7,1,2.2,0,1.73,82.7,1,15,0,Alto (5-6)
25.0,Masculino,2,10,0,7.2,0,4.7,1,2.21,86.2,3,12,1,Bajo (1-2)
20.0,Femenino,1,1,0,24.3,1,7.2,1,3.38,83.1,2,14,0,Bajo (1-2)
21.0,Masculino,2,9,1,11.3,1,20.4,0,2.51,67.0,2,18,0,Bajo (1-2)
17.0,Femenino,3,8,1,12.9,1,2.6,0,3.71,70.9,2,19,1,Medio (3-4)
24.0,Femenino,2,4,0,25.2,1,19.8,1,3.74,88.8,1,21,0,Bajo (1-2)
19.0,Femenino,4,8,0,25.7,1,10.2,0,4.05,73.5,1,21,0,Medio (3-4)
23.0,Femenino,2,5,0,13.8,1,8.6,0,3.45,82.3,0,13,1,Bajo (1-2)
20.0,Femenino,1,10,0,13.9,0,14.1,0,3.12,78.1,1,21,1,Bajo (1-2)
22.0,Femenino,3,1,0,10.5,1,2.6,1,3.57,71.4,0,14,0,Medio (3-4)
22.0,Femenino,4,1,0,12.3,0,3.8,0,3.38,94.2,0,20,0,Medio (3-4)
20.0,Femenino,5,6,0,5.1,0,0.2,0,2.67,83.9,1,20,1,Alto (5-6)
23.0,Femenino,4,10,0,5.1,0,11.8,0,1.99,81.3,1,21,1,Medio (3-4)
19.0,Femenino,3,1,1,1.9,0,0.9,1,2.95,84.6,1,17,1,Medio (3-4)
22.0,Femenino,4,8,0,20.5,0,17.0,0,2.89,60.1,1,19,1,Medio (3-4)
20.0,Femenino,4,10,1,0.0,0,7.7,0,2.79,70.1,2,16,1,Medio (3-4)
21.0,Femenino,2,5,0,25.7,0,12.8,0,3.8,62.7,0,12,1,Bajo (1-2)
19.0,Femenino,3,9,1,5.9,1,5.0,0,2.19,76.2,3,16,0,Medio (3-4)
21.0,Femenino,4,8,0,24.4,1,9.2,1,3.83,85.3,2,14,0,Medio (3-4)
18.0,Masculino,2,3,1,9.8,0,0.0,0,3.14,76.4,1,13,0,Bajo (1-2)
21.0,Masculino,4,9,0,4.6,1,0.4,1,2.9,93.8,4,13,1,Medio (3-4)
21.0,Masculino,3,7,0,21.7,0,9.5,0,3.65,63.0,0,14,0,Medio (3-4)
19.0,Femenino,3,1,1,16.7,0,8.1,0,3.03,67.0,2,19,1,Medio (3-4)
20.0,Masculino,1,6,1,2.0,1,6.2,0,2.98,79.1,0,21,0,Bajo (1-2)
21.0,Femenino,4,7,0,12.0,0,20.3,0,2.8,80.6,1,20,0,Medio (3-4)
19.0,Masculino,5,9,0,8.6,1,1.4,1,2.45,68.8,2,18,0,Alto (5-6)
20.0,Masculino,2,8,0,13.3,0,10.1,1,3.53,94.0,0,20,1,Bajo (1-2)
18.0,Masculino,3,5,1,11.9,0,5.3,0,3.6,90.4,3,14,1,Medio (3-4)
26.0,Masculino,1,3,0,11.9,0,11.8,0,3.44,82.3,3,21,0,Bajo (1-2)
23.0,Femenino,1,2,0,3.1,1,6.5,1,2.64,66.9,1,21,0,Bajo (1-2)
21.0,Masculino,6,1,1,6.2,0,11.0,0,1.91,76.6,2,13,1,Alto (5-6)
23.0,Masculino,3,7,1,13.5,0,4.7,1,3.95,82.4,1,15,0,Medio (3-4)
17.0,Femenino,3,10,0,12.7,0,6.6,0,2.2,75.3,3,14,0,Medio (3-4)
17.0,Masculino,2,1,0,12.0,1,10.3,0,3.43,91.5,0,13,0,Bajo (1-2)
20.0,Femenino,6,8,0,8.4,0,2.3,0,4.03,76.8,0,13,1,Alto (5-6)
17.0,Masculino,2,6,1,4.5,1,6.0,0,2.88,96.0,4,21,0,Bajo (1-2)
20.0,Masculino,4,2,1,17.9,0,16.1,1,3.55,86.8,1,13,0,Medio (3-4)
21.0,Femenino,2,3,1,4.0,0,7.0,0,2.97,77.8,1,18,0,Bajo (1-2)
23.0,Masculino,1,3,1,13.9,0,0.7,0,3.32,84.2,0,20,0,Bajo (1-2)
18.0,Femenino,4,7,0,14.3,0,2.9,0,4.42,93.3,0,19,0,Medio (3-4)
21.0,Masculino,1,3,0,15.5,1,21.2,0,2.87,87.0,1,16,0,Bajo (1-2)
21.0,Masculino,4,9,0,9.6,1,3.1,1,2.55,81.2,1,12,0,Medio (3-4)
21.0,Masculino,2,4,1,5.2,0,7.4,0,2.67,68.4,1,16,1,Bajo (1-2)
19.0,Masculino,4,2,0,14.0,0,10.7,1,4.1,70.8,2,14,1,Medio (3-4)
24.0,Femenino,4,1,0,10.9,0,10.1,0,2.8,53.6,0,20,1,Medio (3-4)
20.0,Femenino,4,5,1,13.1,1,11.7,0,3.4,76.7,1,21,0,Medio (3-4)
24.0,Femenino,1,5,0,16.7,1,8.7,0,3.89,74.1,0,14,1,Bajo (1-2)
19.0,Femenino,4,8,1,26.5,1,5.4,0,4.18,71.7,0,13,1,Medio (3-4)
22.0,Femenino,6,5,0,15.7,0,0.2,0,3.81,88.3,2,20,1,Alto (5-6)
20.0,Femenino,2,2,0,2.5,0,6.5,0,3.42,76.9,0,20,1,Bajo (1-2)
20.0,Femenino,2,3,1,20.2,1,5.0,0,3.66,94.0,1,21,0,Bajo (1-2)
22.0,Femenino,4,6,0,12.8,0,4.4,0,2.95,72.3,1,19,1,Medio (3-4)
20.0,Masculino,2,4,0,26.1,1,9.1,1,3.85,72.3,2,16,1,Bajo (1-2)
17.0,Femenino,4,7,1,18.9,1,2.3,1,3.28,66.4,5,15,1,Medio (3-4)
17.0,Masculino,4,10,0,11.0,1,1.5,0,4.35,85.2,2,12,1,Medio (3-4)
23.0,Femenino,1,4,1,14.5,1,5.4,1,2.99,90.5,5,20,0,Bajo (1-2)
23.0,Femenino,3,6,1,7.6,0,3.3,1,3.18,73.1,0,21,1,Medio (3-4)
25.0,Femenino,3,9,1,10.5,1,7.0,1,2.32,68.4,1,21,0,Medio (3-4)
20.0,Femenino,2,3,0,18.1,0,6.6,0,3.48,93.3,2,17,1,Bajo (1-2)
18.0,Femenino,5,6,0,20.7,1,7.0,0,3.39,63.5,3,20,1,Alto (5-6)
20.0,Femenino,2,4,1,13.5,0,5.4,0,3.54,85.1,1,12,0,Bajo (1-2)
21.0,Femenino,3,7,1,8.1,1,1.5,1,3.31,73.3,3,16,0,Medio (3-4)
18.0,Femenino,4,8,1,22.1,1,13.3,0,4.3,79.0,1,13,0,Medio (3-4)
24.0,Masculino,2,2,0,11.8,0,0.5,0,3.8,88.8,0,17,0,Bajo (1-2)
25.0,Femenino,4,2,1,4.9,0,17.1,1,2.79,83.8,4,12,1,Medio (3-4)
22.0,Masculino,1,1,0,5.5,0,14.6,1,2.38,79.0,3,15,1,Bajo (1-2)
20.0,Femenino,3,1,0,22.8,1,13.3,0,3.21,92.0,0,16,0,Medio (3-4)
18.0,Masculino,1,1,1,6.3,1,11.5,1,3.03,81.9,1,13,0,Bajo (1-2)
24.0,Masculino,4,8,1,8.2,0,18.7,1,3.05,100.0,2,12,0,Medio (3-4)
21.0,Masculino,4,10,1,7.2,1,20.8,0,3.05,57.9,0,21,1,Medio (3-4)
20.0,Masculino,4,5,1,9.9,1,4.6,1,2.78,61.8,2,14,1,Medio (3-4)
22.0,Femenino,6,9,1,5.4,1,32.5,0,3.56,84.9,0,21,0,Alto (5-6)
19.0,Masculino,4,8,1,12.8,0,5.2,0,2.44,74.7,2,15,1,Medio (3-4)
21.0,Femenino,4,9,0,13.4,1,1.8,1,2.91,89.9,3,12,0,Medio (3-4)
17.0,Masculino,3,8,0,16.6,1,22.7,0,2.81,67.0,1,13,0,Medio (3-4)
23.0,Masculino,5,2,1,12.0,0,2.0,0,3.04,75.5,2,18,1,Alto (5-6)
20.0,Femenino,3,6,0,11.4,1,0.9,1,3.74,86.6,0,12,0,Medio (3-4)
23.0,Masculino,5,6,0,5.2,0,24.4,0,2.69,72.6,0,21,1,Alto (5-6)
20.0,Femenino,2,7,1,0.0,1,0.5,0,2.65,77.3,0,14,1,Bajo (1-2)
20.0,Masculino,3,8,0,32.2,1,13.8,0,4.38,64.4,0,18,0,Medio (3-4)
18.0,Masculino,4,2,1,21.0,1,42.1,0,3.38,78.9,2,16,0,Medio (3-4)
22.0,Femenino,2,7,0,22.0,0,10.5,0,3.78,92.5,1,12,1,Bajo (1-2)
19.0,Masculino,2,9,0,10.0,0,11.4,0,3.17,65.6,2,19,0,Bajo (1-2)
19.0,Masculino,6,2,0,14.1,0,8.2,1,2.67,69.0,0,12,1,Alto (5-6)
21.0,Femenino,3,5,1,8.9,1,4.5,0,2.77,86.9,0,19,1,Medio (3-4)
21.0,Femenino,2,9,1,3.3,1,2.5,0,2.93,61.8,3,17,0,Bajo (1-2)
17.0,Femenino,2,1,0,10.5,0,38.7,0,3.71,86.4,1,15,0,Bajo (1-2)
20.0,Masculino,3,2,0,22.0,0,18.2,0,4.23,78.6,0,21,0,Medio (3-4)
22.0,Femenino,3,9,0,19.0,1,7.7,0,4.5,73.8,1,14,0,Medio (3-4)
20.0,Masculino,5,2,1,3.3,0,0.9,0,2.99,89.7,1,14,0,Alto (5-6)
20.0,Masculino,6,8,1,8.0,0,0.4,0,2.75,84.3,2,18,0,Alto (5-6)
